Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
27.82 0 0 -20 0 LOS -inf 71.0553
27.83 0 0 -20 0 LOS -inf 71.0574
27.84 0 0 -20 0 LOS -inf 71.0594
27.85 0 0 -20 0 LOS -inf 71.0615
27.86 0 0 -20 0 LOS -inf 71.0635
27.87 0 0 -20 0 LOS -inf 71.0656
27.88 0 0 -20 0 LOS -inf 71.0677
27.89 0 0 -20 0 LOS -inf 71.0697
27.9 0 0 -20 0 LOS -inf 71.0718
27.91 0 0 -20 0 LOS -inf 71.0738
27.92 0 0 -20 0 LOS -inf 71.0759
27.93 0 0 -20 0 LOS -inf 71.0779
27.94 0 0 -20 0 LOS -inf 71.08
27.95 0 0 -20 0 LOS -inf 71.082
27.96 0 0 -20 0 LOS -inf 71.0841
27.97 0 0 -20 0 LOS -inf 71.0862
27.98 0 0 -20 0 LOS -inf 71.0882
27.99 0 0 -20 0 LOS -inf 71.0903
28 0 0 -20 0 LOS -inf 71.0923
28.01 0 0 -20 0 LOS -inf 71.0944
28.02 0 0 -20 0 LOS -inf 71.0964
28.03 0 0 -20 0 LOS -inf 71.0985
28.04 0 0 -20 0 LOS -inf 71.1005
28.05 0 0 -20 0 LOS -inf 71.1026
28.06 0 0 -20 0 LOS -inf 71.1046
28.07 0 0 -20 0 LOS -inf 71.1067
28.08 0 0 -20 0 LOS -inf 71.1087
28.09 0 0 -20 0 LOS -inf 71.1108
28.1 0 0 -20 0 LOS -inf 71.1128
28.11 0 0 -20 0 LOS -inf 71.1149
28.12 0 0 -20 0 LOS -inf 71.1169
28.13 0 0 -20 0 LOS -inf 71.119
28.14 0 0 -20 0 LOS -inf 71.1211
28.15 0 0 -20 0 LOS -inf 71.1231
28.16 0 0 -20 0 LOS -inf 71.1252
28.17 0 0 -20 0 LOS -inf 71.1272
28.18 0 0 -20 0 LOS -inf 71.1293
28.19 0 0 -20 0 LOS -inf 71.1313
28.2 0 0 -20 0 LOS -inf 71.1334
28.21 0 0 -20 0 LOS -inf 71.1354
28.22 0 0 -20 0 LOS -inf 71.1374
28.23 0 0 -20 0 LOS -inf 71.1395
28.24 0 0 -20 0 LOS -inf 71.1415
28.25 0 0 -20 0 LOS -inf 71.1436
28.26 0 0 -20 0 LOS -inf 71.1456
28.27 0 0 -20 0 LOS -inf 71.1477
28.28 0 0 -20 0 LOS -inf 71.1497
28.29 0 0 -20 0 LOS -inf 71.1518
28.3 0 0 -20 0 LOS -inf 71.1538
28.31 0 0 -20 0 LOS -inf 71.1559
28.32 0 0 -20 0 LOS -inf 71.1579
28.33 0 0 -20 0 LOS -inf 71.16
28.34 0 0 -20 0 LOS -inf 71.162
28.35 0 0 -20 0 LOS -inf 71.1641
28.36 0 0 -20 0 LOS -inf 71.1661
28.37 0 0 -20 0 LOS -inf 71.1682
28.38 0 0 -20 0 LOS -inf 71.1702
28.39 0 0 -20 0 LOS -inf 71.1722
28.4 0 0 -20 0 LOS -inf 71.1743
28.41 0 0 -20 0 LOS -inf 71.1763
28.42 0 0 -20 0 LOS -inf 71.1784
28.43 0 0 -20 0 LOS -inf 71.1804
28.44 0 0 -20 0 LOS -inf 71.1825
28.45 0 0 -20 0 LOS -inf 71.1845
28.46 0 0 -20 0 LOS -inf 71.1866
28.47 0 0 -20 0 LOS -inf 71.1886
28.48 0 0 -20 0 LOS -inf 71.1906
28.49 0 0 -20 0 LOS -inf 71.1927
28.5 0 0 -20 0 LOS -inf 71.1947
28.51 0 0 -20 0 LOS -inf 71.1968
28.52 0 0 -20 0 LOS -inf 71.1988
28.53 0 0 -20 0 LOS -inf 71.2008
28.54 0 0 -20 0 LOS -inf 71.2029
28.55 0 0 -20 0 LOS -inf 71.2049
28.56 0 0 -20 0 LOS -inf 71.207
28.57 0 0 -20 0 LOS -inf 71.209
28.58 0 0 -20 0 LOS -inf 71.2111
28.59 0 0 -20 0 LOS -inf 71.2131
28.6 0 0 -20 0 LOS -inf 71.2151
28.61 0 0 -20 0 LOS -inf 71.2172
28.62 0 0 -20 0 LOS -inf 71.2192
28.63 0 0 -20 0 LOS -inf 71.2212
28.64 0 0 -20 0 LOS -inf 71.2233
28.65 0 0 -20 0 LOS -inf 71.2253
28.66 0 0 -20 0 LOS -inf 71.2274
28.67 0 0 -20 0 LOS -inf 71.2294
28.68 0 0 -20 0 LOS -inf 71.2314
28.69 0 0 -20 0 LOS -inf 71.2335
28.7 0 0 -20 0 LOS -inf 71.2355
28.71 0 0 -20 0 LOS -inf 71.2376
28.72 0 0 -20 0 LOS -inf 71.2396
28.73 0 0 -20 0 LOS -inf 71.2416
28.74 0 0 -20 0 LOS -inf 71.2437
28.75 0 0 -20 0 LOS -inf 71.2457
28.76 0 0 -20 0 LOS -inf 71.2477
28.77 0 0 -20 0 LOS -inf 71.2498
28.78 0 0 -20 0 LOS -inf 71.2518
28.79 0 0 -20 0 LOS -inf 71.2538
28.8 0 0 -20 0 LOS -inf 71.2559
28.81 0 0 -20 0 LOS -inf 71.2579
28.82 0 0 -20 0 LOS -inf 71.2599
28.83 0 0 -20 0 LOS -inf 71.262
28.84 0 0 -20 0 LOS -inf 71.264
28.85 0 0 -20 0 LOS -inf 71.266
28.86 0 0 -20 0 LOS -inf 71.2681
28.87 0 0 -20 0 LOS -inf 71.2701
28.88 0 0 -20 0 LOS -inf 71.2721
28.89 0 0 -20 0 LOS -inf 71.2742
28.9 0 0 -20 0 LOS -inf 71.2762
28.91 0 0 -20 0 LOS -inf 71.2782
28.92 0 0 -20 0 LOS -inf 71.2803
28.93 0 0 -20 0 LOS -inf 71.2823
28.94 0 0 -20 0 LOS -inf 71.2843
28.95 0 0 -20 0 LOS -inf 71.2864
28.96 0 0 -20 0 LOS -inf 71.2884
28.97 0 0 -20 0 LOS -inf 71.2904
28.98 0 0 -20 0 LOS -inf 71.2925
28.99 0 0 -20 0 LOS -inf 71.2945
29 0 0 -20 0 LOS -inf 71.2965
29.01 0 0 -20 0 LOS -inf 71.2985
29.02 0 0 -20 0 LOS -inf 71.3006
29.03 0 0 -20 0 LOS -inf 71.3026
29.04 0 0 -20 0 LOS -inf 71.3046
29.05 0 0 -20 0 LOS -inf 71.3067
29.06 0 0 -20 0 LOS -inf 71.3087
29.07 0 0 -20 0 LOS -inf 71.3107
29.08 0 0 -20 0 LOS -inf 71.3127
29.09 0 0 -20 0 LOS -inf 71.3148
29.1 0 0 -20 0 LOS -inf 71.3168
29.11 0 0 -20 0 LOS -inf 71.3188
29.12 0 0 -20 0 LOS -inf 71.3209
29.13 0 0 -20 0 LOS -inf 71.3229
29.14 0 0 -20 0 LOS -inf 71.3249
29.15 0 0 -20 0 LOS -inf 71.3269
29.16 0 0 -20 0 LOS -inf 71.329
29.17 0 0 -20 0 LOS -inf 71.331
29.18 0 0 -20 0 LOS -inf 71.333
29.19 0 0 -20 0 LOS -inf 71.335
29.2 0 0 -20 0 LOS -inf 71.3371
29.21 0 0 -20 0 LOS -inf 71.3391
29.22 0 0 -20 0 LOS -inf 71.3411
29.23 0 0 -20 0 LOS -inf 71.3431
29.24 0 0 -20 0 LOS -inf 71.3452
29.25 0 0 -20 0 LOS -inf 71.3472
29.26 0 0 -20 0 LOS -inf 71.3492
29.27 0 0 -20 0 LOS -inf 71.3512
29.28 0 0 -20 0 LOS -inf 71.3533
29.29 0 0 -20 0 LOS -inf 71.3553
29.3 0 0 -20 0 LOS -inf 71.3573
29.31 0 0 -20 0 LOS -inf 71.3593
29.32 0 0 -20 0 LOS -inf 71.3613
29.33 0 0 -20 0 LOS -inf 71.3634
29.34 0 0 -20 0 LOS -inf 71.3654
29.35 0 0 -20 0 LOS -inf 71.3674
29.36 0 0 -20 0 LOS -inf 71.3694
29.37 0 0 -20 0 LOS -inf 71.3714
29.38 0 0 -20 0 LOS -inf 71.3735
29.39 0 0 -20 0 LOS -inf 71.3755
29.4 0 0 -20 0 LOS -inf 71.3775
29.41 0 0 -20 0 LOS -inf 71.3795
29.42 0 0 -20 0 LOS -inf 71.3815
29.43 0 0 -20 0 LOS -inf 71.3836
29.44 0 0 -20 0 LOS -inf 71.3856
29.45 0 0 -20 0 LOS -inf 71.3876
29.46 0 0 -20 0 LOS -inf 71.3896
29.47 0 0 -20 0 LOS -inf 71.3916
29.48 0 0 -20 0 LOS -inf 71.3937
29.49 0 0 -20 0 LOS -inf 71.3957
29.5 0 0 -20 0 LOS -inf 71.3977
29.51 0 0 -20 0 LOS -inf 71.3997
29.52 0 0 -20 0 LOS -inf 71.4017
29.53 0 0 -20 0 LOS -inf 71.4037
29.54 0 0 -20 0 LOS -inf 71.4058
29.55 0 0 -20 0 LOS -inf 71.4078
29.56 0 0 -20 0 LOS -inf 71.4098
29.57 0 0 -20 0 LOS -inf 71.4118
29.58 0 0 -20 0 LOS -inf 71.4138
29.59 0 0 -20 0 LOS -inf 71.4158
29.6 0 0 -20 0 LOS -inf 71.4179
29.61 0 0 -20 0 LOS -inf 71.4199
29.62 0 0 -20 0 LOS -inf 71.4219
29.63 0 0 -20 0 LOS -inf 71.4239
29.64 0 0 -20 0 LOS -inf 71.4259
29.65 0 0 -20 0 LOS -inf 71.4279
29.66 0 0 -20 0 LOS -inf 71.4299
29.67 0 0 -20 0 LOS -inf 71.4319
29.68 0 0 -20 0 LOS -inf 71.434
29.69 0 0 -20 0 LOS -inf 71.436
29.7 0 0 -20 0 LOS -inf 71.438
29.71 0 0 -20 0 LOS -inf 71.44
29.72 0 0 -20 0 LOS -inf 71.442
29.73 0 0 -20 0 LOS -inf 71.444
29.74 0 0 -20 0 LOS -inf 71.446
29.75 0 0 -20 0 LOS -inf 71.448
29.76 0 0 -20 0 LOS -inf 71.4501
29.77 0 0 -20 0 LOS -inf 71.4521
29.78 0 0 -20 0 LOS -inf 71.4541
29.79 0 0 -20 0 LOS -inf 71.4561
29.8 0 0 -20 0 LOS -inf 71.4581
29.81 0 0 -20 0 NLOSv -inf 73.0796
29.82 0 0 -20 0 NLOSv -inf 80.9519
29.83 0 0 -20 0 NLOSv -inf 78.9746
29.84 0 0 -20 0 NLOSv -inf 76.0174
29.85 0 0 -20 0 NLOSv -inf 82.2351
29.86 0 0 -20 0 NLOSv -inf 79.0553
29.87 0 0 -20 0 NLOSv -inf 73.4311
29.88 0 0 -20 0 NLOSv -inf 77.0826
29.89 0 0 -20 0 NLOSv -inf 78.543
29.9 0 0 -20 0 NLOSv -inf 78.0215
29.91 0 0 -20 0 NLOSv -inf 83.0106
29.92 0 0 -20 0 LOS -inf 71.4822
29.93 0 0 -20 0 LOS -inf 71.4842
29.94 0 0 -20 0 LOS -inf 71.4862
29.95 0 0 -20 0 LOS -inf 71.4882
29.96 0 0 -20 0 LOS -inf 71.4902
29.97 0 0 -20 0 LOS -inf 71.4922
29.98 0 0 -20 0 LOS -inf 71.4942
29.99 0 0 -20 0 LOS -inf 71.4962
30 0 0 -20 0 LOS -inf 71.4982
30.01 0 0 -20 0 LOS -inf 71.5002
30.02 0 0 -20 0 LOS -inf 71.5022
30.03 0 0 -20 0 LOS -inf 71.5042
30.04 0 0 -20 0 LOS -inf 71.5062
30.05 0 0 -20 0 LOS -inf 71.5083
30.06 0 0 -20 0 LOS -inf 71.5103
30.07 0 0 -20 0 LOS -inf 71.5123
30.08 0 0 -20 0 LOS -inf 71.5143
30.09 0 0 -20 0 LOS -inf 71.5163
30.1 0 0 -20 0 LOS -inf 71.5183
30.11 0 0 -20 0 LOS -inf 71.5203
30.12 0 0 -20 0 LOS -inf 71.5223
30.13 0 0 -20 0 LOS -inf 71.5243
30.14 0 0 -20 0 LOS -inf 71.5263
30.15 0 0 -20 0 LOS -inf 71.5283
30.16 0 0 -20 0 LOS -inf 71.5303
30.17 0 0 -20 0 LOS -inf 71.5323
30.18 0 0 -20 0 LOS -inf 71.5343
30.19 0 0 -20 0 LOS -inf 71.5363
30.2 0 0 -20 0 LOS -inf 71.5383
30.21 0 0 -20 0 LOS -inf 71.5403
30.22 0 0 -20 0 LOS -inf 71.5423
30.23 0 0 -20 0 LOS -inf 71.5443
30.24 0 0 -20 0 LOS -inf 71.5463
30.25 0 0 -20 0 LOS -inf 71.5483
30.26 0 0 -20 0 LOS -inf 71.5503
30.27 0 0 -20 0 LOS -inf 71.5523
30.28 0 0 -20 0 LOS -inf 71.5543
30.29 0 0 -20 0 LOS -inf 71.5563
30.3 0 0 -20 0 LOS -inf 71.5583
30.31 0 0 -20 0 LOS -inf 71.5602
30.32 0 0 -20 0 LOS -inf 71.5622
30.33 0 0 -20 0 LOS -inf 71.5642
30.34 0 0 -20 0 LOS -inf 71.5662
30.35 0 0 -20 0 LOS -inf 71.5682
30.36 0 0 -20 0 LOS -inf 71.5702
30.37 0 0 -20 0 LOS -inf 71.5722
30.38 0 0 -20 0 LOS -inf 71.5742
30.39 0 0 -20 0 LOS -inf 71.5762
30.4 0 0 -20 0 LOS -inf 71.5782
30.41 0 0 -20 0 LOS -inf 71.5802
30.42 0 0 -20 0 LOS -inf 71.5822
30.43 0 0 -20 0 LOS -inf 71.5842
30.44 0 0 -20 0 LOS -inf 71.5862
30.45 0 0 -20 0 LOS -inf 71.5882
30.46 0 0 -20 0 LOS -inf 71.5902
30.47 0 0 -20 0 LOS -inf 71.5922
30.48 0 0 -20 0 LOS -inf 71.5941
30.49 0 0 -20 0 LOS -inf 71.5961
30.5 0 0 -20 0 LOS -inf 71.5981
30.51 0 0 -20 0 LOS -inf 71.6001
30.52 0 0 -20 0 LOS -inf 71.6021
30.53 0 0 -20 0 LOS -inf 71.6041
30.54 0 0 -20 0 LOS -inf 71.6061
30.55 0 0 -20 0 LOS -inf 71.6081
30.56 0 0 -20 0 LOS -inf 71.6101
30.57 0 0 -20 0 LOS -inf 71.6121
30.58 0 0 -20 0 LOS -inf 71.6141
30.59 0 0 -20 0 LOS -inf 71.616
30.6 0 0 -20 0 LOS -inf 71.618
30.61 0 0 -20 0 LOS -inf 71.62
30.62 0 0 -20 0 LOS -inf 71.622
30.63 0 0 -20 0 LOS -inf 71.624
30.64 0 0 -20 0 LOS -inf 71.626
30.65 0 0 -20 0 LOS -inf 71.628
30.66 0 0 -20 0 LOS -inf 71.63
30.67 0 0 -20 0 LOS -inf 71.632
30.68 0 0 -20 0 LOS -inf 71.6339
30.69 0 0 -20 0 LOS -inf 71.6359
30.7 0 0 -20 0 LOS -inf 71.6379
30.71 0 0 -20 0 LOS -inf 71.6399
30.72 0 0 -20 0 LOS -inf 71.6419
30.73 0 0 -20 0 LOS -inf 71.6439
30.74 0 0 -20 0 LOS -inf 71.6459
30.75 0 0 -20 0 LOS -inf 71.6478
30.76 0 0 -20 0 LOS -inf 71.6498
30.77 0 0 -20 0 LOS -inf 71.6518
30.78 0 0 -20 0 LOS -inf 71.6538
30.79 0 0 -20 0 LOS -inf 71.6558
30.8 0 0 -20 0 LOS -inf 71.6578
30.81 0 0 -20 0 LOS -inf 71.6597
30.82 0 0 -20 0 LOS -inf 71.6617
30.83 0 0 -20 0 LOS -inf 71.6637
30.84 0 0 -20 0 LOS -inf 71.6657
30.85 0 0 -20 0 LOS -inf 71.6677
30.86 0 0 -20 0 LOS -inf 71.6697
30.87 0 0 -20 0 LOS -inf 71.6716
30.88 0 0 -20 0 LOS -inf 71.6736
30.89 0 0 -20 0 LOS -inf 71.6756
30.9 0 0 -20 0 LOS -inf 71.6776
30.91 0 0 -20 0 LOS -inf 71.6796
30.92 0 0 -20 0 LOS -inf 71.6815
30.93 0 0 -20 0 LOS -inf 71.6835
30.94 0 0 -20 0 LOS -inf 71.6855
30.95 0 0 -20 0 LOS -inf 71.6875
30.96 0 0 -20 0 LOS -inf 71.6895
30.97 0 0 -20 0 LOS -inf 71.6914
30.98 0 0 -20 0 LOS -inf 71.6934
30.99 0 0 -20 0 LOS -inf 71.6954
31 0 0 -20 0 LOS -inf 71.6974
31.01 0 0 -20 0 LOS -inf 71.6994
31.02 0 0 -20 0 LOS -inf 71.7013
31.03 0 0 -20 0 LOS -inf 71.7033
31.04 0 0 -20 0 LOS -inf 71.7053
31.05 0 0 -20 0 LOS -inf 71.7073
31.06 0 0 -20 0 LOS -inf 71.7092
31.07 0 0 -20 0 LOS -inf 71.7112
31.08 0 0 -20 0 LOS -inf 71.7132
31.09 0 0 -20 0 LOS -inf 71.7152
31.1 0 0 -20 0 LOS -inf 71.7172
31.11 0 0 -20 0 LOS -inf 71.7191
31.12 0 0 -20 0 LOS -inf 71.7211
31.13 0 0 -20 0 LOS -inf 71.7231
31.14 0 0 -20 0 LOS -inf 71.7251
31.15 0 0 -20 0 LOS -inf 71.727
31.16 0 0 -20 0 LOS -inf 71.729
31.17 0 0 -20 0 LOS -inf 71.731
31.18 0 0 -20 0 LOS -inf 71.733
31.19 0 0 -20 0 LOS -inf 71.7349
31.2 0 0 -20 0 LOS -inf 71.7369
31.21 0 0 -20 0 LOS -inf 71.7389
31.22 0 0 -20 0 LOS -inf 71.7408
31.23 0 0 -20 0 LOS -inf 71.7428
31.24 0 0 -20 0 LOS -inf 71.7448
31.25 0 0 -20 0 LOS -inf 71.7468
31.26 0 0 -20 0 LOS -inf 71.7487
31.27 0 0 -20 0 LOS -inf 71.7507
31.28 0 0 -20 0 LOS -inf 71.7527
31.29 0 0 -20 0 LOS -inf 71.7546
31.3 0 0 -20 0 LOS -inf 71.7566
31.31 0 0 -20 0 LOS -inf 71.7586
31.32 0 0 -20 0 LOS -inf 71.7606
31.33 0 0 -20 0 LOS -inf 71.7625
31.34 0 0 -20 0 LOS -inf 71.7645
31.35 0 0 -20 0 LOS -inf 71.7665
31.36 0 0 -20 0 LOS -inf 71.7684
31.37 0 0 -20 0 LOS -inf 71.7704
31.38 0 0 -20 0 LOS -inf 71.7724
31.39 0 0 -20 0 LOS -inf 71.7743
31.4 0 0 -20 0 LOS -inf 71.7763
31.41 0 0 -20 0 LOS -inf 71.7783
31.42 0 0 -20 0 LOS -inf 71.7802
31.43 0 0 -20 0 LOS -inf 71.7822
31.44 0 0 -20 0 LOS -inf 71.7842
31.45 0 0 -20 0 LOS -inf 71.7861
31.46 0 0 -20 0 LOS -inf 71.7881
31.47 0 0 -20 0 LOS -inf 71.7901
31.48 0 0 -20 0 LOS -inf 71.792
31.49 0 0 -20 0 LOS -inf 71.794
31.5 0 0 -20 0 LOS -inf 71.796
31.51 0 0 -20 0 LOS -inf 71.7979
31.52 0 0 -20 0 LOS -inf 71.7999
31.53 0 0 -20 0 LOS -inf 71.8019
31.54 0 0 -20 0 LOS -inf 71.8038
31.55 0 0 -20 0 LOS -inf 71.8058
31.56 0 0 -20 0 LOS -inf 71.8078
31.57 0 0 -20 0 LOS -inf 71.8097
31.58 0 0 -20 0 LOS -inf 71.8117
31.59 0 0 -20 0 LOS -inf 71.8136
31.6 0 0 -20 0 LOS -inf 71.8156
31.61 0 0 -20 0 LOS -inf 71.8176
31.62 0 0 -20 0 LOS -inf 71.8195
31.63 0 0 -20 0 LOS -inf 71.8215
31.64 0 0 -20 0 LOS -inf 71.8235
31.65 0 0 -20 0 LOS -inf 71.8254
31.66 0 0 -20 0 LOS -inf 71.8274
31.67 0 0 -20 0 LOS -inf 71.8293
31.68 0 0 -20 0 LOS -inf 71.8313
31.69 0 0 -20 0 LOS -inf 71.8333
31.7 0 0 -20 0 LOS -inf 71.8352
31.71 0 0 -20 0 LOS -inf 71.8372
31.72 0 0 -20 0 LOS -inf 71.8391
31.73 0 0 -20 0 LOS -inf 71.8411
31.74 0 0 -20 0 LOS -inf 71.8431
31.75 0 0 -20 0 LOS -inf 71.845
31.76 0 0 -20 0 LOS -inf 71.847
31.77 0 0 -20 0 LOS -inf 71.8489
31.78 0 0 -20 0 LOS -inf 71.8509
31.79 0 0 -20 0 LOS -inf 71.8529
31.8 0 0 -20 0 LOS -inf 71.8548
31.81 0 0 -20 0 LOS -inf 71.8568
31.82 0 0 -20 0 LOS -inf 71.8587
31.83 0 0 -20 0 LOS -inf 71.8607
31.84 0 0 -20 0 LOS -inf 71.8626
31.85 0 0 -20 0 LOS -inf 71.8646
31.86 0 0 -20 0 LOS -inf 71.8665
31.87 0 0 -20 0 LOS -inf 71.8685
31.88 0 0 -20 0 LOS -inf 71.8705
31.89 0 0 -20 0 LOS -inf 71.8724
31.9 0 0 -20 0 LOS -inf 71.8744
31.91 0 0 -20 0 LOS -inf 71.8763
31.92 0 0 -20 0 LOS -inf 71.8783
31.93 0 0 -20 0 LOS -inf 71.8802
31.94 0 0 -20 0 LOS -inf 71.8822
31.95 0 0 -20 0 LOS -inf 71.8841
31.96 0 0 -20 0 LOS -inf 71.8861
31.97 0 0 -20 0 LOS -inf 71.888
31.98 0 0 -20 0 LOS -inf 71.89
31.99 0 0 -20 0 LOS -inf 71.8919
32 0 0 -20 0 LOS -inf 71.8939
32.01 0 0 -20 0 LOS -inf 71.8959
32.02 0 0 -20 0 LOS -inf 71.8978
32.03 0 0 -20 0 LOS -inf 71.8998
32.04 0 0 -20 0 LOS -inf 71.9017
32.05 0 0 -20 0 LOS -inf 71.9037
32.06 0 0 -20 0 LOS -inf 71.9056
32.07 0 0 -20 0 LOS -inf 71.9076
32.08 0 0 -20 0 LOS -inf 71.9095
32.09 0 0 -20 0 LOS -inf 71.9115
32.1 0 0 -20 0 LOS -inf 71.9134
32.11 0 0 -20 0 LOS -inf 71.9154
32.12 0 0 -20 0 LOS -inf 71.9173
32.13 0 0 -20 0 LOS -inf 71.9193
32.14 0 0 -20 0 LOS -inf 71.9212
32.15 0 0 -20 0 LOS -inf 71.9231
32.16 0 0 -20 0 LOS -inf 71.9251
32.17 0 0 -20 0 LOS -inf 71.927
32.18 0 0 -20 0 LOS -inf 71.929
32.19 0 0 -20 0 LOS -inf 71.9309
32.2 0 0 -20 0 LOS -inf 71.9329
32.21 0 0 -20 0 LOS -inf 71.9348
32.22 0 0 -20 0 LOS -inf 71.9368
32.23 0 0 -20 0 NLOSv -inf 76.0577
32.24 0 0 -20 0 NLOSv -inf 81.0037
32.25 0 0 -20 0 NLOSv -inf 77.6619
32.26 0 0 -20 0 NLOSv -inf 75.0912
32.27 0 0 -20 0 NLOSv -inf 75.9434
32.28 0 0 -20 0 NLOSv -inf 80.2751
32.29 0 0 -20 0 NLOSv -inf 73.7877
32.3 0 0 -20 0 NLOSv -inf 73.6258
32.31 0 0 -20 0 NLOSv -inf 77.9272
32.32 0 0 -20 0 NLOSv -inf 80.6123
32.33 0 0 -20 0 NLOSv -inf 75.1378
32.34 0 0 -20 0 LOS -inf 71.9601
32.35 0 0 -20 0 LOS -inf 71.9621
32.36 0 0 -20 0 LOS -inf 71.964
32.37 0 0 -20 0 LOS -inf 71.9659
32.38 0 0 -20 0 LOS -inf 71.9679
32.39 0 0 -20 0 LOS -inf 71.9698
32.4 0 0 -20 0 LOS -inf 71.9718
32.41 0 0 -20 0 LOS -inf 71.9737
32.42 0 0 -20 0 LOS -inf 71.9756
32.43 0 0 -20 0 LOS -inf 71.9776
32.44 0 0 -20 0 LOS -inf 71.9795
32.45 0 0 -20 0 LOS -inf 71.9815
32.46 0 0 -20 0 LOS -inf 71.9834
32.47 0 0 -20 0 LOS -inf 71.9853
32.48 0 0 -20 0 LOS -inf 71.9873
32.49 0 0 -20 0 LOS -inf 71.9892
32.5 0 0 -20 0 LOS -inf 71.9912
32.51 0 0 -20 0 LOS -inf 71.9931
32.52 0 0 -20 0 LOS -inf 71.995
32.53 0 0 -20 0 LOS -inf 71.997
32.54 0 0 -20 0 LOS -inf 71.9989
32.55 0 0 -20 0 LOS -inf 72.0008
32.56 0 0 -20 0 LOS -inf 72.0028
32.57 0 0 -20 0 LOS -inf 72.0047
32.58 0 0 -20 0 LOS -inf 72.0067
32.59 0 0 -20 0 LOS -inf 72.0086
32.6 0 0 -20 0 LOS -inf 72.0105
32.61 0 0 -20 0 LOS -inf 72.0125
32.62 0 0 -20 0 LOS -inf 72.0144
32.63 0 0 -20 0 LOS -inf 72.0163
32.64 0 0 -20 0 LOS -inf 72.0183
32.65 0 0 -20 0 LOS -inf 72.0202
32.66 0 0 -20 0 LOS -inf 72.0221
32.67 0 0 -20 0 LOS -inf 72.0241
32.68 0 0 -20 0 LOS -inf 72.026
32.69 0 0 -20 0 LOS -inf 72.0279
32.7 0 0 -20 0 LOS -inf 72.0299
32.71 0 0 -20 0 LOS -inf 72.0318
32.72 0 0 -20 0 LOS -inf 72.0337
32.73 0 0 -20 0 LOS -inf 72.0357
32.74 0 0 -20 0 LOS -inf 72.0376
32.75 0 0 -20 0 LOS -inf 72.0395
32.76 0 0 -20 0 LOS -inf 72.0415
32.77 0 0 -20 0 LOS -inf 72.0434
32.78 0 0 -20 0 LOS -inf 72.0453
32.79 0 0 -20 0 LOS -inf 72.0473
32.8 0 0 -20 0 LOS -inf 72.0492
32.81 0 0 -20 0 LOS -inf 72.0511
32.82 0 0 -20 0 LOS -inf 72.0531
32.83 0 0 -20 0 LOS -inf 72.055
32.84 0 0 -20 0 LOS -inf 72.0569
32.85 0 0 -20 0 LOS -inf 72.0588
32.86 0 0 -20 0 LOS -inf 72.0608
32.87 0 0 -20 0 LOS -inf 72.0627
32.88 0 0 -20 0 LOS -inf 72.0646
32.89 0 0 -20 0 LOS -inf 72.0666
32.9 0 0 -20 0 LOS -inf 72.0685
32.91 0 0 -20 0 LOS -inf 72.0704
32.92 0 0 -20 0 LOS -inf 72.0723
32.93 0 0 -20 0 LOS -inf 72.0743
32.94 0 0 -20 0 LOS -inf 72.0762
32.95 0 0 -20 0 LOS -inf 72.0781
32.96 0 0 -20 0 LOS -inf 72.08
32.97 0 0 -20 0 LOS -inf 72.082
32.98 0 0 -20 0 LOS -inf 72.0839
32.99 0 0 -20 0 LOS -inf 72.0858
33 0 0 -20 0 LOS -inf 72.0877
33.01 0 0 -20 0 LOS -inf 72.0897
33.02 0 0 -20 0 LOS -inf 72.0916
33.03 0 0 -20 0 LOS -inf 72.0935
33.04 0 0 -20 0 LOS -inf 72.0954
33.05 0 0 -20 0 LOS -inf 72.0974
33.06 0 0 -20 0 LOS -inf 72.0993
33.07 0 0 -20 0 LOS -inf 72.1012
33.08 0 0 -20 0 LOS -inf 72.1031
33.09 0 0 -20 0 LOS -inf 72.1051
33.1 0 0 -20 0 LOS -inf 72.107
33.11 0 0 -20 0 LOS -inf 72.1089
33.12 0 0 -20 0 LOS -inf 72.1108
33.13 0 0 -20 0 LOS -inf 72.1127
33.14 0 0 -20 0 LOS -inf 72.1147
33.15 0 0 -20 0 LOS -inf 72.1166
33.16 0 0 -20 0 LOS -inf 72.1185
33.17 0 0 -20 0 LOS -inf 72.1204
33.18 0 0 -20 0 LOS -inf 72.1224
33.19 0 0 -20 0 LOS -inf 72.1243
33.2 0 0 -20 0 LOS -inf 72.1262
33.21 0 0 -20 0 LOS -inf 72.1281
33.22 0 0 -20 0 LOS -inf 72.13
33.23 0 0 -20 0 LOS -inf 72.132
33.24 0 0 -20 0 LOS -inf 72.1339
33.25 0 0 -20 0 LOS -inf 72.1358
33.26 0 0 -20 0 LOS -inf 72.1377
33.27 0 0 -20 0 LOS -inf 72.1396
33.28 0 0 -20 0 LOS -inf 72.1415
33.29 0 0 -20 0 LOS -inf 72.1435
33.3 0 0 -20 0 LOS -inf 72.1454
33.31 0 0 -20 0 LOS -inf 72.1473
33.32 0 0 -20 0 LOS -inf 72.1492
33.33 0 0 -20 0 LOS -inf 72.1511
33.34 0 0 -20 0 LOS -inf 72.153
33.35 0 0 -20 0 LOS -inf 72.155
33.36 0 0 -20 0 LOS -inf 72.1569
33.37 0 0 -20 0 LOS -inf 72.1588
33.38 0 0 -20 0 LOS -inf 72.1607
33.39 0 0 -20 0 LOS -inf 72.1626
