theta_rad,phi_rad,gain_db,h_bw,v_bw,slav,mAtt,AEG
0.816814,-2.82743,-22,65,65,30,30,8
0.879646,-2.82743,-22,65,65,30,30,8
0.942478,-2.82743,-22,65,65,30,30,8
1.00531,-2.82743,-22,65,65,30,30,8
1.06814,-2.82743,-22,65,65,30,30,8
1.13097,-2.82743,-22,65,65,30,30,8
1.19381,-2.82743,-22,65,65,30,30,8
1.25664,-2.82743,-22,65,65,30,30,8
1.31947,-2.82743,-22,65,65,30,30,8
1.3823,-2.82743,-22,65,65,30,30,8
1.44513,-2.82743,-22,65,65,30,30,8
1.50796,-2.82743,-22,65,65,30,30,8
1.5708,-2.82743,-22,65,65,30,30,8
1.63363,-2.82743,-22,65,65,30,30,8
1.69646,-2.82743,-22,65,65,30,30,8
1.75929,-2.82743,-22,65,65,30,30,8
1.82212,-2.82743,-22,65,65,30,30,8
1.88496,-2.82743,-22,65,65,30,30,8
1.94779,-2.82743,-22,65,65,30,30,8
2.01062,-2.82743,-22,65,65,30,30,8
2.07345,-2.82743,-22,65,65,30,30,8
2.13628,-2.82743,-22,65,65,30,30,8
2.19911,-2.82743,-22,65,65,30,30,8
2.26195,-2.82743,-22,65,65,30,30,8
2.32478,-2.82743,-22,65,65,30,30,8
2.38761,-2.82743,-22,65,65,30,30,8
2.45044,-2.82743,-22,65,65,30,30,8
2.51327,-2.82743,-22,65,65,30,30,8
2.57611,-2.82743,-22,65,65,30,30,8
2.63894,-2.82743,-22,65,65,30,30,8
2.70177,-2.82743,-22,65,65,30,30,8
2.7646,-2.82743,-22,65,65,30,30,8
2.82743,-2.82743,-22,65,65,30,30,8
2.89027,-2.82743,-22,65,65,30,30,8
2.9531,-2.82743,-22,65,65,30,30,8
3.01593,-2.82743,-22,65,65,30,30,8
3.07876,-2.82743,-22,65,65,30,30,8
-3.14159,-2.7646,-22,65,65,30,30,8
-3.07876,-2.7646,-22,65,65,30,30,8
-3.01593,-2.7646,-22,65,65,30,30,8
-2.9531,-2.7646,-22,65,65,30,30,8
-2.89027,-2.7646,-22,65,65,30,30,8
-2.82743,-2.7646,-22,65,65,30,30,8
-2.7646,-2.7646,-22,65,65,30,30,8
-2.70177,-2.7646,-22,65,65,30,30,8
-2.63894,-2.7646,-22,65,65,30,30,8
-2.57611,-2.7646,-22,65,65,30,30,8
-2.51327,-2.7646,-22,65,65,30,30,8
-2.45044,-2.7646,-22,65,65,30,30,8
-2.38761,-2.7646,-22,65,65,30,30,8
-2.32478,-2.7646,-22,65,65,30,30,8
-2.26195,-2.7646,-22,65,65,30,30,8
-2.19911,-2.7646,-22,65,65,30,30,8
-2.13628,-2.7646,-22,65,65,30,30,8
-2.07345,-2.7646,-22,65,65,30,30,8
-2.01062,-2.7646,-22,65,65,30,30,8
-1.94779,-2.7646,-22,65,65,30,30,8
-1.88496,-2.7646,-22,65,65,30,30,8
-1.82212,-2.7646,-22,65,65,30,30,8
-1.75929,-2.7646,-22,65,65,30,30,8
-1.69646,-2.7646,-22,65,65,30,30,8
-1.63363,-2.7646,-22,65,65,30,30,8
-1.5708,-2.7646,-22,65,65,30,30,8
-1.50796,-2.7646,-22,65,65,30,30,8
-1.44513,-2.7646,-22,65,65,30,30,8
-1.3823,-2.7646,-22,65,65,30,30,8
-1.31947,-2.7646,-22,65,65,30,30,8
-1.25664,-2.7646,-22,65,65,30,30,8
-1.19381,-2.7646,-22,65,65,30,30,8
-1.13097,-2.7646,-22,65,65,30,30,8
-1.06814,-2.7646,-22,65,65,30,30,8
-1.00531,-2.7646,-22,65,65,30,30,8
-0.942478,-2.7646,-22,65,65,30,30,8
-0.879646,-2.7646,-22,65,65,30,30,8
-0.816814,-2.7646,-22,65,65,30,30,8
-0.753982,-2.7646,-22,65,65,30,30,8
-0.69115,-2.7646,-22,65,65,30,30,8
-0.628319,-2.7646,-22,65,65,30,30,8
-0.565487,-2.7646,-22,65,65,30,30,8
-0.502655,-2.7646,-22,65,65,30,30,8
-0.439823,-2.7646,-22,65,65,30,30,8
-0.376991,-2.7646,-22,65,65,30,30,8
-0.314159,-2.7646,-22,65,65,30,30,8
-0.251327,-2.7646,-22,65,65,30,30,8
-0.188496,-2.7646,-22,65,65,30,30,8
-0.125664,-2.7646,-22,65,65,30,30,8
-0.0628319,-2.7646,-22,65,65,30,30,8
2.77556e-15,-2.7646,-22,65,65,30,30,8
0.0628319,-2.7646,-22,65,65,30,30,8
0.125664,-2.7646,-22,65,65,30,30,8
0.188496,-2.7646,-22,65,65,30,30,8
0.251327,-2.7646,-22,65,65,30,30,8
0.314159,-2.7646,-22,65,65,30,30,8
0.376991,-2.7646,-22,65,65,30,30,8
0.439823,-2.7646,-22,65,65,30,30,8
0.502655,-2.7646,-22,65,65,30,30,8
0.565487,-2.7646,-22,65,65,30,30,8
0.628319,-2.7646,-22,65,65,30,30,8
0.69115,-2.7646,-22,65,65,30,30,8
0.753982,-2.7646,-22,65,65,30,30,8
0.816814,-2.7646,-22,65,65,30,30,8
0.879646,-2.7646,-22,65,65,30,30,8
0.942478,-2.7646,-22,65,65,30,30,8
1.00531,-2.7646,-22,65,65,30,30,8
1.06814,-2.7646,-22,65,65,30,30,8
1.13097,-2.7646,-22,65,65,30,30,8
1.19381,-2.7646,-22,65,65,30,30,8
1.25664,-2.7646,-22,65,65,30,30,8
1.31947,-2.7646,-22,65,65,30,30,8
1.3823,-2.7646,-22,65,65,30,30,8
1.44513,-2.7646,-22,65,65,30,30,8
1.50796,-2.7646,-22,65,65,30,30,8
1.5708,-2.7646,-22,65,65,30,30,8
1.63363,-2.7646,-22,65,65,30,30,8
1.69646,-2.7646,-22,65,65,30,30,8
1.75929,-2.7646,-22,65,65,30,30,8
1.82212,-2.7646,-22,65,65,30,30,8
1.88496,-2.7646,-22,65,65,30,30,8
1.94779,-2.7646,-22,65,65,30,30,8
2.01062,-2.7646,-22,65,65,30,30,8
2.07345,-2.7646,-22,65,65,30,30,8
2.13628,-2.7646,-22,65,65,30,30,8
2.19911,-2.7646,-22,65,65,30,30,8
2.26195,-2.7646,-22,65,65,30,30,8
2.32478,-2.7646,-22,65,65,30,30,8
2.38761,-2.7646,-22,65,65,30,30,8
2.45044,-2.7646,-22,65,65,30,30,8
2.51327,-2.7646,-22,65,65,30,30,8
2.57611,-2.7646,-22,65,65,30,30,8
2.63894,-2.7646,-22,65,65,30,30,8
2.70177,-2.7646,-22,65,65,30,30,8
2.7646,-2.7646,-22,65,65,30,30,8
2.82743,-2.7646,-22,65,65,30,30,8
2.89027,-2.7646,-22,65,65,30,30,8
2.9531,-2.7646,-22,65,65,30,30,8
3.01593,-2.7646,-22,65,65,30,30,8
3.07876,-2.7646,-22,65,65,30,30,8
-3.14159,-2.70177,-22,65,65,30,30,8
-3.07876,-2.70177,-22,65,65,30,30,8
-3.01593,-2.70177,-22,65,65,30,30,8
-2.9531,-2.70177,-22,65,65,30,30,8
-2.89027,-2.70177,-22,65,65,30,30,8
-2.82743,-2.70177,-22,65,65,30,30,8
-2.7646,-2.70177,-22,65,65,30,30,8
-2.70177,-2.70177,-22,65,65,30,30,8
-2.63894,-2.70177,-22,65,65,30,30,8
-2.57611,-2.70177,-22,65,65,30,30,8
-2.51327,-2.70177,-22,65,65,30,30,8
-2.45044,-2.70177,-22,65,65,30,30,8
-2.38761,-2.70177,-22,65,65,30,30,8
-2.32478,-2.70177,-22,65,65,30,30,8
-2.26195,-2.70177,-22,65,65,30,30,8
-2.19911,-2.70177,-22,65,65,30,30,8
-2.13628,-2.70177,-22,65,65,30,30,8
-2.07345,-2.70177,-22,65,65,30,30,8
-2.01062,-2.70177,-22,65,65,30,30,8
-1.94779,-2.70177,-22,65,65,30,30,8
-1.88496,-2.70177,-22,65,65,30,30,8
-1.82212,-2.70177,-22,65,65,30,30,8
-1.75929,-2.70177,-22,65,65,30,30,8
-1.69646,-2.70177,-22,65,65,30,30,8
-1.63363,-2.70177,-22,65,65,30,30,8
-1.5708,-2.70177,-22,65,65,30,30,8
-1.50796,-2.70177,-22,65,65,30,30,8
-1.44513,-2.70177,-22,65,65,30,30,8
-1.3823,-2.70177,-22,65,65,30,30,8
-1.31947,-2.70177,-22,65,65,30,30,8
-1.25664,-2.70177,-22,65,65,30,30,8
-1.19381,-2.70177,-22,65,65,30,30,8
-1.13097,-2.70177,-22,65,65,30,30,8
-1.06814,-2.70177,-22,65,65,30,30,8
-1.00531,-2.70177,-22,65,65,30,30,8
-0.942478,-2.70177,-22,65,65,30,30,8
-0.879646,-2.70177,-22,65,65,30,30,8
-0.816814,-2.70177,-22,65,65,30,30,8
-0.753982,-2.70177,-22,65,65,30,30,8
-0.69115,-2.70177,-22,65,65,30,30,8
-0.628319,-2.70177,-22,65,65,30,30,8
-0.565487,-2.70177,-22,65,65,30,30,8
-0.502655,-2.70177,-22,65,65,30,30,8
-0.439823,-2.70177,-22,65,65,30,30,8
-0.376991,-2.70177,-22,65,65,30,30,8
-0.314159,-2.70177,-22,65,65,30,30,8
-0.251327,-2.70177,-22,65,65,30,30,8
-0.188496,-2.70177,-22,65,65,30,30,8
-0.125664,-2.70177,-22,65,65,30,30,8
-0.0628319,-2.70177,-22,65,65,30,30,8
2.77556e-15,-2.70177,-22,65,65,30,30,8
0.0628319,-2.70177,-22,65,65,30,30,8
0.125664,-2.70177,-22,65,65,30,30,8
0.188496,-2.70177,-22,65,65,30,30,8
0.251327,-2.70177,-22,65,65,30,30,8
0.314159,-2.70177,-22,65,65,30,30,8
0.376991,-2.70177,-22,65,65,30,30,8
0.439823,-2.70177,-22,65,65,30,30,8
0.502655,-2.70177,-22,65,65,30,30,8
0.565487,-2.70177,-22,65,65,30,30,8
0.628319,-2.70177,-22,65,65,30,30,8
0.69115,-2.70177,-22,65,65,30,30,8
0.753982,-2.70177,-22,65,65,30,30,8
0.816814,-2.70177,-22,65,65,30,30,8
0.879646,-2.70177,-22,65,65,30,30,8
0.942478,-2.70177,-22,65,65,30,30,8
1.00531,-2.70177,-22,65,65,30,30,8
1.06814,-2.70177,-22,65,65,30,30,8
1.13097,-2.70177,-22,65,65,30,30,8
1.19381,-2.70177,-22,65,65,30,30,8
1.25664,-2.70177,-22,65,65,30,30,8
1.31947,-2.70177,-22,65,65,30,30,8
1.3823,-2.70177,-22,65,65,30,30,8
1.44513,-2.70177,-22,65,65,30,30,8
1.50796,-2.70177,-22,65,65,30,30,8
1.5708,-2.70177,-22,65,65,30,30,8
1.63363,-2.70177,-22,65,65,30,30,8
1.69646,-2.70177,-22,65,65,30,30,8
1.75929,-2.70177,-22,65,65,30,30,8
1.82212,-2.70177,-22,65,65,30,30,8
1.88496,-2.70177,-22,65,65,30,30,8
1.94779,-2.70177,-22,65,65,30,30,8
2.01062,-2.70177,-22,65,65,30,30,8
2.07345,-2.70177,-22,65,65,30,30,8
2.13628,-2.70177,-22,65,65,30,30,8
2.19911,-2.70177,-22,65,65,30,30,8
2.26195,-2.70177,-22,65,65,30,30,8
2.32478,-2.70177,-22,65,65,30,30,8
2.38761,-2.70177,-22,65,65,30,30,8
2.45044,-2.70177,-22,65,65,30,30,8
2.51327,-2.70177,-22,65,65,30,30,8
2.57611,-2.70177,-22,65,65,30,30,8
2.63894,-2.70177,-22,65,65,30,30,8
2.70177,-2.70177,-22,65,65,30,30,8
2.7646,-2.70177,-22,65,65,30,30,8
2.82743,-2.70177,-22,65,65,30,30,8
2.89027,-2.70177,-22,65,65,30,30,8
2.9531,-2.70177,-22,65,65,30,30,8
3.01593,-2.70177,-22,65,65,30,30,8
3.07876,-2.70177,-22,65,65,30,30,8
-3.14159,-2.63894,-22,65,65,30,30,8
-3.07876,-2.63894,-22,65,65,30,30,8
-3.01593,-2.63894,-22,65,65,30,30,8
-2.9531,-2.63894,-22,65,65,30,30,8
-2.89027,-2.63894,-22,65,65,30,30,8
-2.82743,-2.63894,-22,65,65,30,30,8
-2.7646,-2.63894,-22,65,65,30,30,8
-2.70177,-2.63894,-22,65,65,30,30,8
-2.63894,-2.63894,-22,65,65,30,30,8
-2.57611,-2.63894,-22,65,65,30,30,8
-2.51327,-2.63894,-22,65,65,30,30,8
-2.45044,-2.63894,-22,65,65,30,30,8
-2.38761,-2.63894,-22,65,65,30,30,8
-2.32478,-2.63894,-22,65,65,30,30,8
-2.26195,-2.63894,-22,65,65,30,30,8
-2.19911,-2.63894,-22,65,65,30,30,8
-2.13628,-2.63894,-22,65,65,30,30,8
-2.07345,-2.63894,-22,65,65,30,30,8
-2.01062,-2.63894,-22,65,65,30,30,8
-1.94779,-2.63894,-22,65,65,30,30,8
-1.88496,-2.63894,-22,65,65,30,30,8
-1.82212,-2.63894,-22,65,65,30,30,8
-1.75929,-2.63894,-22,65,65,30,30,8
-1.69646,-2.63894,-22,65,65,30,30,8
-1.63363,-2.63894,-22,65,65,30,30,8
-1.5708,-2.63894,-22,65,65,30,30,8
-1.50796,-2.63894,-22,65,65,30,30,8
-1.44513,-2.63894,-22,65,65,30,30,8
-1.3823,-2.63894,-22,65,65,30,30,8
-1.31947,-2.63894,-22,65,65,30,30,8
-1.25664,-2.63894,-22,65,65,30,30,8
-1.19381,-2.63894,-22,65,65,30,30,8
-1.13097,-2.63894,-22,65,65,30,30,8
-1.06814,-2.63894,-22,65,65,30,30,8
-1.00531,-2.63894,-22,65,65,30,30,8
-0.942478,-2.63894,-22,65,65,30,30,8
-0.879646,-2.63894,-22,65,65,30,30,8
-0.816814,-2.63894,-22,65,65,30,30,8
-0.753982,-2.63894,-22,65,65,30,30,8
-0.69115,-2.63894,-22,65,65,30,30,8
-0.628319,-2.63894,-22,65,65,30,30,8
-0.565487,-2.63894,-22,65,65,30,30,8
-0.502655,-2.63894,-22,65,65,30,30,8
-0.439823,-2.63894,-22,65,65,30,30,8
-0.376991,-2.63894,-22,65,65,30,30,8
-0.314159,-2.63894,-22,65,65,30,30,8
-0.251327,-2.63894,-22,65,65,30,30,8
-0.188496,-2.63894,-22,65,65,30,30,8
-0.125664,-2.63894,-22,65,65,30,30,8
-0.0628319,-2.63894,-22,65,65,30,30,8
2.77556e-15,-2.63894,-22,65,65,30,30,8
0.0628319,-2.63894,-22,65,65,30,30,8
0.125664,-2.63894,-22,65,65,30,30,8
0.188496,-2.63894,-22,65,65,30,30,8
0.251327,-2.63894,-22,65,65,30,30,8
0.314159,-2.63894,-22,65,65,30,30,8
0.376991,-2.63894,-22,65,65,30,30,8
0.439823,-2.63894,-22,65,65,30,30,8
0.502655,-2.63894,-22,65,65,30,30,8
0.565487,-2.63894,-22,65,65,30,30,8
0.628319,-2.63894,-22,65,65,30,30,8
0.69115,-2.63894,-22,65,65,30,30,8
0.753982,-2.63894,-22,65,65,30,30,8
0.816814,-2.63894,-22,65,65,30,30,8
0.879646,-2.63894,-22,65,65,30,30,8
0.942478,-2.63894,-22,65,65,30,30,8
1.00531,-2.63894,-22,65,65,30,30,8
1.06814,-2.63894,-22,65,65,30,30,8
1.13097,-2.63894,-22,65,65,30,30,8
1.19381,-2.63894,-22,65,65,30,30,8
1.25664,-2.63894,-22,65,65,30,30,8
1.31947,-2.63894,-22,65,65,30,30,8
1.3823,-2.63894,-22,65,65,30,30,8
1.44513,-2.63894,-22,65,65,30,30,8
1.50796,-2.63894,-22,65,65,30,30,8
1.5708,-2.63894,-22,65,65,30,30,8
1.63363,-2.63894,-22,65,65,30,30,8
1.69646,-2.63894,-22,65,65,30,30,8
1.75929,-2.63894,-22,65,65,30,30,8
1.82212,-2.63894,-22,65,65,30,30,8
1.88496,-2.63894,-22,65,65,30,30,8
1.94779,-2.63894,-22,65,65,30,30,8
2.01062,-2.63894,-22,65,65,30,30,8
2.07345,-2.63894,-22,65,65,30,30,8
2.13628,-2.63894,-22,65,65,30,30,8
2.19911,-2.63894,-22,65,65,30,30,8
2.26195,-2.63894,-22,65,65,30,30,8
2.32478,-2.63894,-22,65,65,30,30,8
2.38761,-2.63894,-22,65,65,30,30,8
2.45044,-2.63894,-22,65,65,30,30,8
2.51327,-2.63894,-22,65,65,30,30,8
2.57611,-2.63894,-22,65,65,30,30,8
2.63894,-2.63894,-22,65,65,30,30,8
2.70177,-2.63894,-22,65,65,30,30,8
2.7646,-2.63894,-22,65,65,30,30,8
2.82743,-2.63894,-22,65,65,30,30,8
2.89027,-2.63894,-22,65,65,30,30,8
2.9531,-2.63894,-22,65,65,30,30,8
3.01593,-2.63894,-22,65,65,30,30,8
3.07876,-2.63894,-22,65,65,30,30,8
-3.14159,-2.57611,-22,65,65,30,30,8
-3.07876,-2.57611,-22,65,65,30,30,8
-3.01593,-2.57611,-22,65,65,30,30,8
-2.9531,-2.57611,-22,65,65,30,30,8
-2.89027,-2.57611,-22,65,65,30,30,8
-2.82743,-2.57611,-22,65,65,30,30,8
-2.7646,-2.57611,-22,65,65,30,30,8
-2.70177,-2.57611,-22,65,65,30,30,8
-2.63894,-2.57611,-22,65,65,30,30,8
-2.57611,-2.57611,-22,65,65,30,30,8
-2.51327,-2.57611,-22,65,65,30,30,8
-2.45044,-2.57611,-22,65,65,30,30,8
-2.38761,-2.57611,-22,65,65,30,30,8
-2.32478,-2.57611,-22,65,65,30,30,8
-2.26195,-2.57611,-22,65,65,30,30,8
-2.19911,-2.57611,-22,65,65,30,30,8
-2.13628,-2.57611,-22,65,65,30,30,8
-2.07345,-2.57611,-22,65,65,30,30,8
-2.01062,-2.57611,-22,65,65,30,30,8
-1.94779,-2.57611,-22,65,65,30,30,8
-1.88496,-2.57611,-22,65,65,30,30,8
-1.82212,-2.57611,-22,65,65,30,30,8
-1.75929,-2.57611,-22,65,65,30,30,8
-1.69646,-2.57611,-22,65,65,30,30,8
-1.63363,-2.57611,-22,65,65,30,30,8
-1.5708,-2.57611,-22,65,65,30,30,8
-1.50796,-2.57611,-22,65,65,30,30,8
-1.44513,-2.57611,-22,65,65,30,30,8
-1.3823,-2.57611,-22,65,65,30,30,8
-1.31947,-2.57611,-22,65,65,30,30,8
-1.25664,-2.57611,-22,65,65,30,30,8
-1.19381,-2.57611,-22,65,65,30,30,8
-1.13097,-2.57611,-22,65,65,30,30,8
-1.06814,-2.57611,-22,65,65,30,30,8
-1.00531,-2.57611,-22,65,65,30,30,8
-0.942478,-2.57611,-22,65,65,30,30,8
-0.879646,-2.57611,-22,65,65,30,30,8
-0.816814,-2.57611,-22,65,65,30,30,8
-0.753982,-2.57611,-22,65,65,30,30,8
-0.69115,-2.57611,-22,65,65,30,30,8
-0.628319,-2.57611,-22,65,65,30,30,8
-0.565487,-2.57611,-22,65,65,30,30,8
-0.502655,-2.57611,-22,65,65,30,30,8
-0.439823,-2.57611,-22,65,65,30,30,8
-0.376991,-2.57611,-22,65,65,30,30,8
-0.314159,-2.57611,-22,65,65,30,30,8
-0.251327,-2.57611,-22,65,65,30,30,8
-0.188496,-2.57611,-22,65,65,30,30,8
-0.125664,-2.57611,-22,65,65,30,30,8
-0.0628319,-2.57611,-22,65,65,30,30,8
2.77556e-15,-2.57611,-22,65,65,30,30,8
0.0628319,-2.57611,-22,65,65,30,30,8
0.125664,-2.57611,-22,65,65,30,30,8
0.188496,-2.57611,-22,65,65,30,30,8
0.251327,-2.57611,-22,65,65,30,30,8
0.314159,-2.57611,-22,65,65,30,30,8
0.376991,-2.57611,-22,65,65,30,30,8
0.439823,-2.57611,-22,65,65,30,30,8
0.502655,-2.57611,-22,65,65,30,30,8
0.565487,-2.57611,-22,65,65,30,30,8
0.628319,-2.57611,-22,65,65,30,30,8
0.69115,-2.57611,-22,65,65,30,30,8
0.753982,-2.57611,-22,65,65,30,30,8
0.816814,-2.57611,-22,65,65,30,30,8
0.879646,-2.57611,-22,65,65,30,30,8
0.942478,-2.57611,-22,65,65,30,30,8
1.00531,-2.57611,-22,65,65,30,30,8
1.06814,-2.57611,-22,65,65,30,30,8
1.13097,-2.57611,-22,65,65,30,30,8
1.19381,-2.57611,-22,65,65,30,30,8
1.25664,-2.57611,-22,65,65,30,30,8
1.31947,-2.57611,-22,65,65,30,30,8
1.3823,-2.57611,-22,65,65,30,30,8
1.44513,-2.57611,-22,65,65,30,30,8
1.50796,-2.57611,-22,65,65,30,30,8
1.5708,-2.57611,-22,65,65,30,30,8
1.63363,-2.57611,-22,65,65,30,30,8
1.69646,-2.57611,-22,65,65,30,30,8
1.75929,-2.57611,-22,65,65,30,30,8
1.82212,-2.57611,-22,65,65,30,30,8
1.88496,-2.57611,-22,65,65,30,30,8
1.94779,-2.57611,-22,65,65,30,30,8
2.01062,-2.57611,-22,65,65,30,30,8
2.07345,-2.57611,-22,65,65,30,30,8
2.13628,-2.57611,-22,65,65,30,30,8
2.19911,-2.57611,-22,65,65,30,30,8
2.26195,-2.57611,-22,65,65,30,30,8
2.32478,-2.57611,-22,65,65,30,30,8
2.38761,-2.57611,-22,65,65,30,30,8
2.45044,-2.57611,-22,65,65,30,30,8
2.51327,-2.57611,-22,65,65,30,30,8
2.57611,-2.57611,-22,65,65,30,30,8
2.63894,-2.57611,-22,65,65,30,30,8
2.70177,-2.57611,-22,65,65,30,30,8
2.7646,-2.57611,-22,65,65,30,30,8
2.82743,-2.57611,-22,65,65,30,30,8
2.89027,-2.57611,-22,65,65,30,30,8
2.9531,-2.57611,-22,65,65,30,30,8
3.01593,-2.57611,-22,65,65,30,30,8
3.07876,-2.57611,-22,65,65,30,30,8
-3.14159,-2.51327,-22,65,65,30,30,8
-3.07876,-2.51327,-22,65,65,30,30,8
-3.01593,-2.51327,-22,65,65,30,30,8
-2.9531,-2.51327,-22,65,65,30,30,8
-2.89027,-2.51327,-22,65,65,30,30,8
-2.82743,-2.51327,-22,65,65,30,30,8
-2.7646,-2.51327,-22,65,65,30,30,8
-2.70177,-2.51327,-22,65,65,30,30,8
-2.63894,-2.51327,-22,65,65,30,30,8
-2.57611,-2.51327,-22,65,65,30,30,8
-2.51327,-2.51327,-22,65,65,30,30,8
-2.45044,-2.51327,-22,65,65,30,30,8
-2.38761,-2.51327,-22,65,65,30,30,8
-2.32478,-2.51327,-22,65,65,30,30,8
-2.26195,-2.51327,-22,65,65,30,30,8
-2.19911,-2.51327,-22,65,65,30,30,8
-2.13628,-2.51327,-22,65,65,30,30,8
-2.07345,-2.51327,-22,65,65,30,30,8
-2.01062,-2.51327,-22,65,65,30,30,8
-1.94779,-2.51327,-22,65,65,30,30,8
-1.88496,-2.51327,-22,65,65,30,30,8
-1.82212,-2.51327,-22,65,65,30,30,8
-1.75929,-2.51327,-22,65,65,30,30,8
-1.69646,-2.51327,-22,65,65,30,30,8
-1.63363,-2.51327,-22,65,65,30,30,8
-1.5708,-2.51327,-22,65,65,30,30,8
-1.50796,-2.51327,-22,65,65,30,30,8
-1.44513,-2.51327,-22,65,65,30,30,8
-1.3823,-2.51327,-22,65,65,30,30,8
-1.31947,-2.51327,-22,65,65,30,30,8
-1.25664,-2.51327,-22,65,65,30,30,8
-1.19381,-2.51327,-22,65,65,30,30,8
-1.13097,-2.51327,-22,65,65,30,30,8
-1.06814,-2.51327,-22,65,65,30,30,8
-1.00531,-2.51327,-22,65,65,30,30,8
-0.942478,-2.51327,-22,65,65,30,30,8
-0.879646,-2.51327,-22,65,65,30,30,8
-0.816814,-2.51327,-22,65,65,30,30,8
-0.753982,-2.51327,-22,65,65,30,30,8
-0.69115,-2.51327,-22,65,65,30,30,8
-0.628319,-2.51327,-22,65,65,30,30,8
-0.565487,-2.51327,-22,65,65,30,30,8
-0.502655,-2.51327,-22,65,65,30,30,8
-0.439823,-2.51327,-22,65,65,30,30,8
-0.376991,-2.51327,-22,65,65,30,30,8
-0.314159,-2.51327,-22,65,65,30,30,8
-0.251327,-2.51327,-22,65,65,30,30,8
-0.188496,-2.51327,-22,65,65,30,30,8
-0.125664,-2.51327,-22,65,65,30,30,8
-0.0628319,-2.51327,-22,65,65,30,30,8
2.77556e-15,-2.51327,-22,65,65,30,30,8
0.0628319,-2.51327,-22,65,65,30,30,8
0.125664,-2.51327,-22,65,65,30,30,8
0.188496,-2.51327,-22,65,65,30,30,8
0.251327,-2.51327,-22,65,65,30,30,8
0.314159,-2.51327,-22,65,65,30,30,8
0.376991,-2.51327,-22,65,65,30,30,8
0.439823,-2.51327,-22,65,65,30,30,8
0.502655,-2.51327,-22,65,65,30,30,8
0.565487,-2.51327,-22,65,65,30,30,8
0.628319,-2.51327,-22,65,65,30,30,8
0.69115,-2.51327,-22,65,65,30,30,8
0.753982,-2.51327,-22,65,65,30,30,8
0.816814,-2.51327,-22,65,65,30,30,8
0.879646,-2.51327,-22,65,65,30,30,8
0.942478,-2.51327,-22,65,65,30,30,8
1.00531,-2.51327,-22,65,65,30,30,8
1.06814,-2.51327,-22,65,65,30,30,8
1.13097,-2.51327,-22,65,65,30,30,8
1.19381,-2.51327,-22,65,65,30,30,8
1.25664,-2.51327,-22,65,65,30,30,8
1.31947,-2.51327,-22,65,65,30,30,8
1.3823,-2.51327,-22,65,65,30,30,8
1.44513,-2.51327,-22,65,65,30,30,8
1.50796,-2.51327,-22,65,65,30,30,8
1.5708,-2.51327,-22,65,65,30,30,8
1.63363,-2.51327,-22,65,65,30,30,8
1.69646,-2.51327,-22,65,65,30,30,8
1.75929,-2.51327,-22,65,65,30,30,8
1.82212,-2.51327,-22,65,65,30,30,8
1.88496,-2.51327,-22,65,65,30,30,8
1.94779,-2.51327,-22,65,65,30,30,8
2.01062,-2.51327,-22,65,65,30,30,8
2.07345,-2.51327,-22,65,65,30,30,8
2.13628,-2.51327,-22,65,65,30,30,8
2.19911,-2.51327,-22,65,65,30,30,8
2.26195,-2.51327,-22,65,65,30,30,8
2.32478,-2.51327,-22,65,65,30,30,8
2.38761,-2.51327,-22,65,65,30,30,8
2.45044,-2.51327,-22,65,65,30,30,8
2.51327,-2.51327,-22,65,65,30,30,8
2.57611,-2.51327,-22,65,65,30,30,8
2.63894,-2.51327,-22,65,65,30,30,8
2.70177,-2.51327,-22,65,65,30,30,8
2.7646,-2.51327,-22,65,65,30,30,8
2.82743,-2.51327,-22,65,65,30,30,8
2.89027,-2.51327,-22,65,65,30,30,8
2.9531,-2.51327,-22,65,65,30,30,8
3.01593,-2.51327,-22,65,65,30,30,8
3.07876,-2.51327,-22,65,65,30,30,8
-3.14159,-2.45044,-22,65,65,30,30,8
-3.07876,-2.45044,-22,65,65,30,30,8
-3.01593,-2.45044,-22,65,65,30,30,8
-2.9531,-2.45044,-22,65,65,30,30,8
-2.89027,-2.45044,-22,65,65,30,30,8
-2.82743,-2.45044,-22,65,65,30,30,8
-2.7646,-2.45044,-22,65,65,30,30,8
-2.70177,-2.45044,-22,65,65,30,30,8
-2.63894,-2.45044,-22,65,65,30,30,8
-2.57611,-2.45044,-22,65,65,30,30,8
-2.51327,-2.45044,-22,65,65,30,30,8
-2.45044,-2.45044,-22,65,65,30,30,8
-2.38761,-2.45044,-22,65,65,30,30,8
-2.32478,-2.45044,-22,65,65,30,30,8
-2.26195,-2.45044,-22,65,65,30,30,8
-2.19911,-2.45044,-22,65,65,30,30,8
-2.13628,-2.45044,-22,65,65,30,30,8
-2.07345,-2.45044,-22,65,65,30,30,8
-2.01062,-2.45044,-22,65,65,30,30,8
-1.94779,-2.45044,-22,65,65,30,30,8
-1.88496,-2.45044,-22,65,65,30,30,8
-1.82212,-2.45044,-22,65,65,30,30,8
-1.75929,-2.45044,-22,65,65,30,30,8
-1.69646,-2.45044,-22,65,65,30,30,8
-1.63363,-2.45044,-22,65,65,30,30,8
-1.5708,-2.45044,-22,65,65,30,30,8
-1.50796,-2.45044,-22,65,65,30,30,8
-1.44513,-2.45044,-22,65,65,30,30,8
-1.3823,-2.45044,-22,65,65,30,30,8
-1.31947,-2.45044,-22,65,65,30,30,8
-1.25664,-2.45044,-22,65,65,30,30,8
